LED #,LED PWM (%),LED current (%),Duration (s)
2,100,45.41970507,0.002
2,100,45.48227634,0.002
2,100,45.54485474,0.002
2,100,45.60744017,0.002
2,100,45.67003254,0.002
2,100,45.73263175,0.002
2,100,45.7952377,0.002
2,100,45.85785029,0.002
2,100,45.92046942,0.002
2,100,45.98309499,0.002
2,100,46.04572691,0.002
2,100,46.10836507,0.002
2,100,46.17100937,0.002
2,100,46.23365972,0.002
2,100,46.29631602,0.002
2,100,46.35897817,0.002
2,100,46.42164607,0.002
2,100,46.48431961,0.002
2,100,46.54699871,0.002
2,100,46.60968327,0.002
2,100,46.67237317,0.002
2,100,46.73506833,0.002
2,100,46.79776865,0.002
2,100,46.86047402,0.002
2,100,46.92318435,0.002
2,100,46.98589954,0.002
2,100,47.04861949,0.002
2,100,47.1113441,0.002
2,100,47.17407328,0.002
2,100,47.23680691,0.002
2,100,47.29954491,0.002
2,100,47.36228717,0.002
2,100,47.4250336,0.002
2,100,47.48778409,0.002
2,100,47.55053855,0.002
2,100,47.61329688,0.002
2,100,47.67605898,0.002
2,100,47.73882475,0.002
2,100,47.80159408,0.002
2,100,47.86436689,0.002
2,100,47.92714308,0.002
2,100,47.98992253,0.002
2,100,48.05270516,0.002
2,100,48.11549087,0.002
2,100,48.17827955,0.002
2,100,48.2410711,0.002
2,100,48.30386544,0.002
2,100,48.36666245,0.002
2,100,48.42946205,0.002
2,100,48.49226412,0.002
2,100,48.55506857,0.002
2,100,48.61787531,0.002
2,100,48.68068423,0.002
2,100,48.74349523,0.002
2,100,48.80630821,0.002
2,100,48.86912308,0.002
2,100,48.93193974,0.002
2,100,48.99475808,0.002
2,100,49.05757801,0.002
2,100,49.12039943,0.002
2,100,49.18322224,0.002
2,100,49.24604634,0.002
2,100,49.30887163,0.002
2,100,49.37169801,0.002
2,100,49.43452538,0.002
2,100,49.49735364,0.002
2,100,49.5601827,0.002
2,100,49.62301245,0.002
2,100,49.6858428,0.002
2,100,49.74867365,0.002
2,100,49.81150489,0.002
2,100,49.87433643,0.002
2,100,49.93716816,0.002
2,100,50,0.002
2,100,50.06283184,0.002
2,100,50.12566357,0.002
2,100,50.18849511,0.002
2,100,50.25132635,0.002
2,100,50.3141572,0.002
2,100,50.37698755,0.002
2,100,50.4398173,0.002
2,100,50.50264636,0.002
2,100,50.56547462,0.002
2,100,50.62830199,0.002
2,100,50.69112837,0.002
2,100,50.75395366,0.002
2,100,50.81677776,0.002
2,100,50.87960057,0.002
2,100,50.94242199,0.002
2,100,51.00524192,0.002
2,100,51.06806026,0.002
2,100,51.13087692,0.002
2,100,51.19369179,0.002
2,100,51.25650477,0.002
2,100,51.31931577,0.002
2,100,51.38212469,0.002
2,100,51.44493143,0.002
2,100,51.50773588,0.002
2,100,51.57053795,0.002
2,100,51.63333755,0.002
2,100,51.69613456,0.002
2,100,51.7589289,0.002
2,100,51.82172045,0.002
2,100,51.88450913,0.002
2,100,51.94729484,0.002
2,100,52.01007747,0.002
2,100,52.07285692,0.002
2,100,52.13563311,0.002
2,100,52.19840592,0.002
2,100,52.26117525,0.002
2,100,52.32394102,0.002
2,100,52.38670312,0.002
2,100,52.44946145,0.002
2,100,52.51221591,0.002
2,100,52.5749664,0.002
2,100,52.63771283,0.002
2,100,52.70045509,0.002
2,100,52.76319309,0.002
2,100,52.82592672,0.002
2,100,52.8886559,0.002
2,100,52.95138051,0.002
2,100,53.01410046,0.002
2,100,53.07681565,0.002
2,100,53.13952598,0.002
2,100,53.20223135,0.002
2,100,53.26493167,0.002
2,100,53.32762683,0.002
2,100,53.39031673,0.002
2,100,53.45300129,0.002
2,100,53.51568039,0.002
2,100,53.57835393,0.002
2,100,53.64102183,0.002
2,100,53.70368398,0.002
2,100,53.76634028,0.002
2,100,53.82899063,0.002
2,100,53.89163493,0.002
2,100,53.95427309,0.002
2,100,54.01690501,0.002
2,100,54.07953058,0.002
2,100,54.14214971,0.002
2,100,54.2047623,0.002
2,100,54.26736825,0.002
2,100,54.32996746,0.002
2,100,54.39255983,0.002
2,100,54.45514526,0.002
2,100,54.51772366,0.002
2,100,54.58029493,0.002
2,100,54.64285896,0.002
2,100,54.70541567,0.002
2,100,54.76796494,0.002
2,100,54.83050668,0.002
2,100,54.89304079,0.002
2,100,54.95556718,0.002
2,100,55.01808574,0.002
2,100,55.08059638,0.002
2,100,55.14309899,0.002
2,100,55.20559349,0.002
2,100,55.26807976,0.002
2,100,55.33055771,0.002
2,100,55.39302725,0.002
2,100,55.45548827,0.002
2,100,55.51794067,0.002
2,100,55.58038436,0.002
2,100,55.64281924,0.002
2,100,55.70524521,0.002
2,100,55.76766217,0.002
2,100,55.83007002,0.002
2,100,55.89246867,0.002
2,100,55.954858,0.002
2,100,56.01723794,0.002
2,100,56.07960837,0.002
2,100,56.14196921,0.002
2,100,56.20432034,0.002
2,100,56.26666168,0.002
2,100,56.32899312,0.002
2,100,56.39131457,0.002
2,100,56.45362592,0.002
2,100,56.51592708,0.002
2,100,56.57821795,0.002
2,100,56.64049844,0.002
2,100,56.70276844,0.002
2,100,56.76502785,0.002
2,100,56.82727658,0.002
2,100,56.88951453,0.002
2,100,56.9517416,0.002
2,100,57.0139577,0.002
2,100,57.07616271,0.002
2,100,57.13835656,0.002
2,100,57.20053913,0.002
2,100,57.26271033,0.002
2,100,57.32487006,0.002
2,100,57.38701822,0.002
2,100,57.44915472,0.002
2,100,57.51127946,0.002
2,100,57.57339233,0.002
2,100,57.63549324,0.002
2,100,57.6975821,0.002
2,100,57.7596588,0.002
2,100,57.82172325,0.002
2,100,57.88377535,0.002
2,100,57.945815,0.002
2,100,58.0078421,0.002
2,100,58.06985655,0.002
2,100,58.13185826,0.002
2,100,58.19384713,0.002
2,100,58.25582306,0.002
2,100,58.31778595,0.002
2,100,58.37973571,0.002
2,100,58.44167224,0.002
2,100,58.50359543,0.002
2,100,58.5655052,0.002
2,100,58.62740144,0.002
2,100,58.68928405,0.002
2,100,58.75115295,0.002
2,100,58.81300802,0.002
2,100,58.87484918,0.002
2,100,58.93667633,0.002
2,100,58.99848936,0.002
2,100,59.06028818,0.002
2,100,59.1220727,0.002
2,100,59.18384281,0.002
2,100,59.24559841,0.002
2,100,59.30733942,0.002
2,100,59.36906573,0.002
2,100,59.43077724,0.002
2,100,59.49247387,0.002
2,100,59.5541555,0.002
2,100,59.61582204,0.002
2,100,59.6774734,0.002
2,100,59.73910948,0.002
2,100,59.80073018,0.002
2,100,59.8623354,0.002
2,100,59.92392505,0.002
2,100,59.98549903,0.002
2,100,60.04705723,0.002
2,100,60.10859958,0.002
2,100,60.17012596,0.002
2,100,60.23163628,0.002
2,100,60.29313044,0.002
2,100,60.35460835,0.002
2,100,60.4160699,0.002
2,100,60.47751501,0.002
2,100,60.53894358,0.002
2,100,60.6003555,0.002
2,100,60.66175068,0.002
2,100,60.72312902,0.002
2,100,60.78449043,0.002
2,100,60.84583482,0.002
2,100,60.90716207,0.002
2,100,60.9684721,0.002
2,100,61.02976481,0.002
2,100,61.0910401,0.002
2,100,61.15229788,0.002
2,100,61.21353805,0.002
2,100,61.27476051,0.002
2,100,61.33596516,0.002
2,100,61.39715192,0.002
2,100,61.45832067,0.002
2,100,61.51947133,0.002
2,100,61.5806038,0.002
2,100,61.64171799,0.002
2,100,61.70281379,0.002
2,100,61.76389111,0.002
2,100,61.82494985,0.002
2,100,61.88598992,0.002
2,100,61.94701122,0.002
2,100,62.00801365,0.002
2,100,62.06899713,0.002
2,100,62.12996154,0.002
2,100,62.1909068,0.002
2,100,62.25183281,0.002
2,100,62.31273947,0.002
2,100,62.37362668,0.002
2,100,62.43449436,0.002
2,100,62.4953424,0.002
2,100,62.55617071,0.002
2,100,62.61697919,0.002
2,100,62.67776775,0.002
2,100,62.73853628,0.002
2,100,62.79928471,0.002
2,100,62.86001292,0.002
2,100,62.92072082,0.002
2,100,62.98140832,0.002
2,100,63.04207531,0.002
2,100,63.10272172,0.002
2,100,63.16334743,0.002
2,100,63.22395236,0.002
2,100,63.2845364,0.002
2,100,63.34509947,0.002
2,100,63.40564146,0.002
2,100,63.46616228,0.002
2,100,63.52666184,0.002
2,100,63.58714003,0.002
2,100,63.64759678,0.002
2,100,63.70803197,0.002
2,100,63.76844551,0.002
2,100,63.82883731,0.002
2,100,63.88920727,0.002
2,100,63.9495553,0.002
2,100,64.0098813,0.002
2,100,64.07018518,0.002
2,100,64.13046684,0.002
2,100,64.19072619,0.002
2,100,64.25096312,0.002
2,100,64.31117756,0.002
2,100,64.37136939,0.002
2,100,64.43153853,0.002
2,100,64.49168488,0.002
2,100,64.55180834,0.002
2,100,64.61190883,0.002
2,100,64.67198624,0.002
2,100,64.73204048,0.002
2,100,64.79207146,0.002
2,100,64.85207908,0.002
2,100,64.91206325,0.002
2,100,64.97202386,0.002
2,100,65.03196084,0.002
2,100,65.09187408,0.002
2,100,65.15176348,0.002
2,100,65.21162896,0.002
2,100,65.27147042,0.002
2,100,65.33128776,0.002
2,100,65.39108089,0.002
2,100,65.45084972,0.002
2,100,65.51059415,0.002
2,100,65.57031408,0.002
2,100,65.63000943,0.002
2,100,65.68968009,0.002
2,100,65.74932598,0.002
2,100,65.808947,0.002
2,100,65.86854306,0.002
2,100,65.92811405,0.002
2,100,65.98765989,0.002
2,100,66.04718049,0.002
2,100,66.10667575,0.002
2,100,66.16614557,0.002
2,100,66.22558986,0.002
2,100,66.28500853,0.002
2,100,66.34440148,0.002
2,100,66.40376863,0.002
2,100,66.46310987,0.002
2,100,66.52242511,0.002
2,100,66.58171426,0.002
2,100,66.64097723,0.002
2,100,66.70021391,0.002
2,100,66.75942423,0.002
2,100,66.81860808,0.002
2,100,66.87776537,0.002
2,100,66.93689601,0.002
2,100,66.99599991,0.002
2,100,67.05507696,0.002
2,100,67.11412708,0.002
2,100,67.17315018,0.002
2,100,67.23214616,0.002
2,100,67.29111493,0.002
2,100,67.35005639,0.002
2,100,67.40897045,0.002
2,100,67.46785702,0.002
2,100,67.52671601,0.002
2,100,67.58554732,0.002
2,100,67.64435086,0.002
2,100,67.70312654,0.002
2,100,67.76187426,0.002
2,100,67.82059394,0.002
2,100,67.87928547,0.002
2,100,67.93794877,0.002
2,100,67.99658374,0.002
2,100,68.05519029,0.002
2,100,68.11376834,0.002
2,100,68.17231777,0.002
2,100,68.23083851,0.002
2,100,68.28933047,0.002
2,100,68.34779354,0.002
2,100,68.40622763,0.002
2,100,68.46463267,0.002
2,100,68.52300854,0.002
2,100,68.58135516,0.002
2,100,68.63967244,0.002
2,100,68.69796029,0.002
2,100,68.75621861,0.002
2,100,68.81444731,0.002
2,100,68.8726463,0.002
2,100,68.93081548,0.002
2,100,68.98895478,0.002
2,100,69.04706408,0.002
2,100,69.10514331,0.002
2,100,69.16319237,0.002
2,100,69.22121117,0.002
2,100,69.27919961,0.002
2,100,69.33715761,0.002
2,100,69.39508508,0.002
2,100,69.45298192,0.002
2,100,69.51084803,0.002
2,100,69.56868334,0.002
2,100,69.62648775,0.002
2,100,69.68426116,0.002
2,100,69.74200349,0.002
2,100,69.79971464,0.002
2,100,69.85739453,0.002
2,100,69.91504306,0.002
2,100,69.97266014,0.002
2,100,70.03024568,0.002
2,100,70.0877996,0.002
2,100,70.14532179,0.002
2,100,70.20281216,0.002
2,100,70.26027064,0.002
2,100,70.31769712,0.002
2,100,70.37509152,0.002
2,100,70.43245374,0.002
2,100,70.48978369,0.002
2,100,70.54708129,0.002
2,100,70.60434645,0.002
2,100,70.66157906,0.002
2,100,70.71877905,0.002
2,100,70.77594632,0.002
2,100,70.83308078,0.002
2,100,70.89018235,0.002
2,100,70.94725092,0.002
2,100,71.00428642,0.002
2,100,71.06128875,0.002
2,100,71.11825782,0.002
2,100,71.17519354,0.002
2,100,71.23209582,0.002
2,100,71.28896458,0.002
2,100,71.34579971,0.002
2,100,71.40260114,0.002
2,100,71.45936877,0.002
2,100,71.51610252,0.002
2,100,71.57280228,0.002
2,100,71.62946798,0.002
2,100,71.68609953,0.002
2,100,71.74269683,0.002
2,100,71.79925979,0.002
2,100,71.85578833,0.002
2,100,71.91228236,0.002
2,100,71.96874178,0.002
2,100,72.02516652,0.002
2,100,72.08155647,0.002
2,100,72.13791155,0.002
2,100,72.19423168,0.002
2,100,72.25051675,0.002
2,100,72.30676669,0.002
2,100,72.3629814,0.002
2,100,72.4191608,0.002
2,100,72.4753048,0.002
2,100,72.53141331,0.002
2,100,72.58748623,0.002
2,100,72.64352349,0.002
2,100,72.69952499,0.002
2,100,72.75549064,0.002
2,100,72.81142036,0.002
2,100,72.86731406,0.002
2,100,72.92317164,0.002
2,100,72.97899303,0.002
2,100,73.03477813,0.002
2,100,73.09052686,0.002
2,100,73.14623912,0.002
2,100,73.20191483,0.002
2,100,73.2575539,0.002
2,100,73.31315625,0.002
2,100,73.36872178,0.002
2,100,73.42425041,0.002
2,100,73.47974205,0.002
2,100,73.53519661,0.002
2,100,73.590614,0.002
2,100,73.64599415,0.002
2,100,73.70133695,0.002
2,100,73.75664232,0.002
2,100,73.81191018,0.002
2,100,73.86714044,0.002
2,100,73.92233301,0.002
2,100,73.9774878,0.002
2,100,74.03260473,0.002
2,100,74.08768371,0.002
2,100,74.14272464,0.002
2,100,74.19772746,0.002
2,100,74.25269206,0.002
2,100,74.30761837,0.002
2,100,74.36250629,0.002
2,100,74.41735573,0.002
2,100,74.47216662,0.002
2,100,74.52693887,0.002
2,100,74.58167238,0.002
2,100,74.63636708,0.002
2,100,74.69102287,0.002
2,100,74.74563967,0.002
2,100,74.80021739,0.002
2,100,74.85475595,0.002
2,100,74.90925527,0.002
2,100,74.96371524,0.002
2,100,75.0181358,0.002
2,100,75.07251685,0.002
2,100,75.1268583,0.002
2,100,75.18116008,0.002
2,100,75.23542209,0.002
2,100,75.28964426,0.002
2,100,75.34382648,0.002
2,100,75.39796869,0.002
2,100,75.45207079,0.002
2,100,75.50613269,0.002
2,100,75.56015432,0.002
2,100,75.61413559,0.002
2,100,75.66807641,0.002
2,100,75.72197669,0.002
2,100,75.77583635,0.002
2,100,75.82965532,0.002
2,100,75.88343349,0.002
2,100,75.93717079,0.002
2,100,75.99086713,0.002
2,100,76.04452243,0.002
2,100,76.0981366,0.002
2,100,76.15170956,0.002
2,100,76.20524122,0.002
2,100,76.2587315,0.002
2,100,76.31218031,0.002
2,100,76.36558757,0.002
2,100,76.4189532,0.002
2,100,76.47227711,0.002
2,100,76.52555922,0.002
2,100,76.57879943,0.002
2,100,76.63199768,0.002
2,100,76.68515387,0.002
2,100,76.73826792,0.002
2,100,76.79133975,0.002
2,100,76.84436927,0.002
2,100,76.8973564,0.002
2,100,76.95030105,0.002
2,100,77.00320315,0.002
2,100,77.05606261,0.002
2,100,77.10887934,0.002
2,100,77.16165326,0.002
2,100,77.21438429,0.002
2,100,77.26707234,0.002
2,100,77.31971734,0.002
2,100,77.37231919,0.002
2,100,77.42487782,0.002
2,100,77.47739314,0.002
2,100,77.52986507,0.002
2,100,77.58229353,0.002
2,100,77.63467843,0.002
2,100,77.6870197,0.002
2,100,77.73931724,0.002
2,100,77.79157097,0.002
2,100,77.84378082,0.002
2,100,77.89594671,0.002
2,100,77.94806854,0.002
2,100,78.00014623,0.002
2,100,78.05217971,0.002
2,100,78.10416889,0.002
2,100,78.15611369,0.002
2,100,78.20801403,0.002
2,100,78.25986983,0.002
2,100,78.311681,0.002
2,100,78.36344746,0.002
2,100,78.41516913,0.002
2,100,78.46684593,0.002
2,100,78.51847777,0.002
2,100,78.57006458,0.002
2,100,78.62160628,0.002
2,100,78.67310278,0.002
2,100,78.724554,0.002
2,100,78.77595986,0.002
2,100,78.82732028,0.002
2,100,78.87863517,0.002
2,100,78.92990446,0.002
2,100,78.98112807,0.002
2,100,79.03230592,0.002
2,100,79.08343791,0.002
2,100,79.13452398,0.002
2,100,79.18556405,0.002
2,100,79.23655802,0.002
2,100,79.28750583,0.002
2,100,79.33840739,0.002
2,100,79.38926261,0.002
2,100,79.44007143,0.002
2,100,79.49083376,0.002
2,100,79.54154952,0.002
2,100,79.59221863,0.002
2,100,79.64284101,0.002
2,100,79.69341658,0.002
2,100,79.74394525,0.002
2,100,79.79442696,0.002
2,100,79.84486162,0.002
2,100,79.89524915,0.002
2,100,79.94558947,0.002
2,100,79.99588251,0.002
2,100,80.04612817,0.002
2,100,80.09632639,0.002
2,100,80.14647708,0.002
2,100,80.19658017,0.002
2,100,80.24663557,0.002
2,100,80.29664321,0.002
2,100,80.34660301,0.002
2,100,80.39651488,0.002
2,100,80.44637876,0.002
2,100,80.49619456,0.002
2,100,80.54596219,0.002
2,100,80.5956816,0.002
2,100,80.64535268,0.002
2,100,80.69497538,0.002
2,100,80.7445496,0.002
2,100,80.79407527,0.002
2,100,80.84355232,0.002
2,100,80.89298065,0.002
2,100,80.94236021,0.002
2,100,80.9916909,0.002
2,100,81.04097265,0.002
2,100,81.09020539,0.002
2,100,81.13938902,0.002
2,100,81.18852349,0.002
2,100,81.2376087,0.002
2,100,81.28664459,0.002
2,100,81.33563107,0.002
2,100,81.38456806,0.002
2,100,81.4334555,0.002
2,100,81.4822933,0.002
2,100,81.53108138,0.002
2,100,81.57981967,0.002
2,100,81.6285081,0.002
2,100,81.67714657,0.002
2,100,81.72573503,0.002
2,100,81.77427338,0.002
2,100,81.82276156,0.002
2,100,81.87119949,0.002
2,100,81.91958709,0.002
2,100,81.96792428,0.002
2,100,82.01621099,0.002
2,100,82.06444714,0.002
2,100,82.11263266,0.002
2,100,82.16076747,0.002
2,100,82.20885149,0.002
2,100,82.25688465,0.002
2,100,82.30486687,0.002
2,100,82.35279808,0.002
2,100,82.4006782,0.002
2,100,82.44850715,0.002
2,100,82.49628486,0.002
2,100,82.54401126,0.002
2,100,82.59168627,0.002
2,100,82.6393098,0.002
2,100,82.6868818,0.002
2,100,82.73440218,0.002
2,100,82.78187087,0.002
2,100,82.82928779,0.002
2,100,82.87665287,0.002
2,100,82.92396603,0.002
2,100,82.9712272,0.002
2,100,83.0184363,0.002
2,100,83.06559327,0.002
2,100,83.11269801,0.002
2,100,83.15975047,0.002
2,100,83.20675057,0.002
2,100,83.25369823,0.002
2,100,83.30059337,0.002
2,100,83.34743593,0.002
2,100,83.39422583,0.002
2,100,83.44096299,0.002
2,100,83.48764735,0.002
2,100,83.53427883,0.002
2,100,83.58085735,0.002
2,100,83.62738284,0.002
2,100,83.67385523,0.002
2,100,83.72027444,0.002
2,100,83.76664041,0.002
2,100,83.81295305,0.002
2,100,83.8592123,0.002
2,100,83.90541807,0.002
2,100,83.95157031,0.002
2,100,83.99766894,0.002
2,100,84.04371387,0.002
2,100,84.08970505,0.002
2,100,84.13564239,0.002
2,100,84.18152583,0.002
2,100,84.2273553,0.002
2,100,84.27313071,0.002
2,100,84.318852,0.002
2,100,84.3645191,0.002
2,100,84.41013193,0.002
2,100,84.45569042,0.002
2,100,84.5011945,0.002
2,100,84.5466441,0.002
2,100,84.59203915,0.002
2,100,84.63737957,0.002
2,100,84.68266529,0.002
2,100,84.72789625,0.002
2,100,84.77307236,0.002
2,100,84.81819356,0.002
2,100,84.86325978,0.002
2,100,84.90827095,0.002
2,100,84.95322699,0.002
2,100,84.99812784,0.002
2,100,85.04297342,0.002
2,100,85.08776366,0.002
2,100,85.13249849,0.002
2,100,85.17717784,0.002
2,100,85.22180165,0.002
2,100,85.26636983,0.002
2,100,85.31088233,0.002
2,100,85.35533906,0.002
2,100,85.39973996,0.002
2,100,85.44408496,0.002
2,100,85.48837399,0.002
2,100,85.53260698,0.002
2,100,85.57678386,0.002
2,100,85.62090456,0.002
2,100,85.66496901,0.002
2,100,85.70897713,0.002
2,100,85.75292887,0.002
2,100,85.79682415,0.002
2,100,85.8406629,0.002
2,100,85.88444506,0.002
2,100,85.92817054,0.002
2,100,85.9718393,0.002
2,100,86.01545124,0.002
2,100,86.05900632,0.002
2,100,86.10250445,0.002
2,100,86.14594557,0.002
2,100,86.18932962,0.002
2,100,86.23265651,0.002
2,100,86.27592619,0.002
2,100,86.31913858,0.002
2,100,86.36229362,0.002
2,100,86.40539124,0.002
2,100,86.44843137,0.002
2,100,86.49141394,0.002
2,100,86.53433889,0.002
2,100,86.57720615,0.002
2,100,86.62001564,0.002
2,100,86.66276731,0.002
2,100,86.70546108,0.002
2,100,86.74809689,0.002
2,100,86.79067467,0.002
2,100,86.83319435,0.002
2,100,86.87565587,0.002
2,100,86.91805915,0.002
2,100,86.96040414,0.002
2,100,87.00269076,0.002
2,100,87.04491895,0.002
2,100,87.08708864,0.002
2,100,87.12919976,0.002
2,100,87.17125225,0.002
2,100,87.21324605,0.002
2,100,87.25518107,0.002
2,100,87.29705727,0.002
2,100,87.33887457,0.002
2,100,87.38063291,0.002
2,100,87.42233222,0.002
2,100,87.46397243,0.002
2,100,87.50555348,0.002
2,100,87.54707531,0.002
2,100,87.58853784,0.002
2,100,87.62994102,0.002
2,100,87.67128477,0.002
2,100,87.71256904,0.002
2,100,87.75379375,0.002
2,100,87.79495884,0.002
2,100,87.83606425,0.002
2,100,87.87710992,0.002
2,100,87.91809576,0.002
2,100,87.95902174,0.002
2,100,87.99988776,0.002
2,100,88.04069379,0.002
2,100,88.08143974,0.002
2,100,88.12212555,0.002
2,100,88.16275116,0.002
2,100,88.20331652,0.002
2,100,88.24382154,0.002
2,100,88.28426617,0.002
2,100,88.32465034,0.002
2,100,88.36497399,0.002
2,100,88.40523706,0.002
2,100,88.44543949,0.002
2,100,88.4855812,0.002
2,100,88.52566214,0.002
2,100,88.56568224,0.002
2,100,88.60564144,0.002
2,100,88.64553968,0.002
2,100,88.68537689,0.002
2,100,88.72515301,0.002
2,100,88.76486798,0.002
2,100,88.80452173,0.002
2,100,88.84411421,0.002
2,100,88.88364534,0.002
2,100,88.92311508,0.002
2,100,88.96252335,0.002
2,100,89.00187009,0.002
2,100,89.04115524,0.002
2,100,89.08037874,0.002
2,100,89.11954053,0.002
2,100,89.15864054,0.002
2,100,89.19767872,0.002
2,100,89.23665499,0.002
2,100,89.27556931,0.002
2,100,89.31442161,0.002
2,100,89.35321182,0.002
2,100,89.39193989,0.002
2,100,89.43060575,0.002
2,100,89.46920935,0.002
2,100,89.50775062,0.002
2,100,89.5462295,0.002
2,100,89.58464593,0.002
2,100,89.62299986,0.002
2,100,89.66129121,0.002
2,100,89.69951993,0.002
2,100,89.73768596,0.002
2,100,89.77578924,0.002
2,100,89.81382971,0.002
2,100,89.85180731,0.002
2,100,89.88972198,0.002
2,100,89.92757365,0.002
2,100,89.96536228,0.002
2,100,90.00308779,0.002
2,100,90.04075013,0.002
2,100,90.07834924,0.002
2,100,90.11588507,0.002
2,100,90.15335754,0.002
2,100,90.19076661,0.002
2,100,90.22811221,0.002
2,100,90.26539429,0.002
2,100,90.30261278,0.002
2,100,90.33976762,0.002
2,100,90.37685877,0.002
2,100,90.41388615,0.002
2,100,90.45084972,0.002
2,100,90.48774941,0.002
2,100,90.52458516,0.002
2,100,90.56135692,0.002
2,100,90.59806462,0.002
2,100,90.63470822,0.002
2,100,90.67128765,0.002
2,100,90.70780285,0.002
2,100,90.74425377,0.002
2,100,90.78064035,0.002
2,100,90.81696254,0.002
2,100,90.85322026,0.002
2,100,90.88941347,0.002
2,100,90.92554212,0.002
2,100,90.96160613,0.002
2,100,90.99760547,0.002
2,100,91.03354006,0.002
2,100,91.06940985,0.002
2,100,91.10521479,0.002
2,100,91.14095482,0.002
2,100,91.17662988,0.002
2,100,91.21223992,0.002
2,100,91.24778488,0.002
2,100,91.2832647,0.002
2,100,91.31867933,0.002
2,100,91.35402871,0.002
2,100,91.38931279,0.002
2,100,91.42453151,0.002
2,100,91.45968482,0.002
2,100,91.49477265,0.002
2,100,91.52979496,0.002
2,100,91.56475169,0.002
2,100,91.59964278,0.002
2,100,91.63446818,0.002
2,100,91.66922783,0.002
2,100,91.70392168,0.002
2,100,91.73854968,0.002
2,100,91.77311176,0.002
2,100,91.80760788,0.002
2,100,91.84203798,0.002
2,100,91.876402,0.002
2,100,91.9106999,0.002
2,100,91.94493161,0.002
2,100,91.97909709,0.002
2,100,92.01319627,0.002
2,100,92.04722911,0.002
2,100,92.08119556,0.002
2,100,92.11509555,0.002
2,100,92.14892903,0.002
2,100,92.18269596,0.002
2,100,92.21639628,0.002
2,100,92.25002992,0.002
2,100,92.28359685,0.002
2,100,92.31709701,0.002
2,100,92.35053035,0.002
2,100,92.3838968,0.002
2,100,92.41719633,0.002
2,100,92.45042888,0.002
2,100,92.48359439,0.002
2,100,92.51669281,0.002
2,100,92.54972409,0.002
2,100,92.58268818,0.002
2,100,92.61558503,0.002
2,100,92.64841458,0.002
2,100,92.68117678,0.002
2,100,92.71387158,0.002
2,100,92.74649894,0.002
2,100,92.77905879,0.002
2,100,92.81155108,0.002
2,100,92.84397578,0.002
2,100,92.87633281,0.002
2,100,92.90862214,0.002
2,100,92.9408437,0.002
2,100,92.97299746,0.002
2,100,93.00508336,0.002
2,100,93.03710135,0.002
2,100,93.06905138,0.002
2,100,93.10093339,0.002
2,100,93.13274734,0.002
2,100,93.16449318,0.002
2,100,93.19617086,0.002
2,100,93.22778032,0.002
2,100,93.25932153,0.002
2,100,93.29079442,0.002
2,100,93.32219894,0.002
2,100,93.35353506,0.002
2,100,93.38480271,0.002
2,100,93.41600186,0.002
2,100,93.44713244,0.002
2,100,93.47819442,0.002
2,100,93.50918773,0.002
2,100,93.54011234,0.002
2,100,93.5709682,0.002
2,100,93.60175525,0.002
2,100,93.63247345,0.002
2,100,93.66312274,0.002
2,100,93.69370309,0.002
2,100,93.72421443,0.002
2,100,93.75465673,0.002
2,100,93.78502994,0.002
2,100,93.815334,0.002
2,100,93.84556888,0.002
2,100,93.87573451,0.002
2,100,93.90583086,0.002
2,100,93.93585787,0.002
2,100,93.96581551,0.002
2,100,93.99570372,0.002
2,100,94.02552245,0.002
2,100,94.05527166,0.002
2,100,94.0849513,0.002
2,100,94.11456132,0.002
2,100,94.14410168,0.002
2,100,94.17357233,0.002
2,100,94.20297323,0.002
2,100,94.23230432,0.002
2,100,94.26156557,0.002
2,100,94.29075692,0.002
2,100,94.31987832,0.002
2,100,94.34892974,0.002
2,100,94.37791113,0.002
2,100,94.40682244,0.002
2,100,94.43566363,0.002
2,100,94.46443464,0.002
2,100,94.49313544,0.002
2,100,94.52176598,0.002
2,100,94.55032621,0.002
2,100,94.57881609,0.002
2,100,94.60723558,0.002
2,100,94.63558462,0.002
2,100,94.66386318,0.002
2,100,94.69207121,0.002
2,100,94.72020866,0.002
2,100,94.7482755,0.002
2,100,94.77627167,0.002
2,100,94.80419713,0.002
2,100,94.83205184,0.002
2,100,94.85983575,0.002
2,100,94.88754883,0.002
2,100,94.91519102,0.002
2,100,94.94276228,0.002
2,100,94.97026258,0.002
2,100,94.99769186,0.002
2,100,95.02505008,0.002
2,100,95.0523372,0.002
2,100,95.07955318,0.002
2,100,95.10669797,0.002
2,100,95.13377153,0.002
2,100,95.16077382,0.002
2,100,95.18770479,0.002
2,100,95.21456441,0.002
2,100,95.24135262,0.002
2,100,95.2680694,0.002
2,100,95.29471469,0.002
2,100,95.32128845,0.002
2,100,95.34779064,0.002
2,100,95.37422123,0.002
2,100,95.40058016,0.002
2,100,95.4268674,0.002
2,100,95.4530829,0.002
2,100,95.47922663,0.002
2,100,95.50529853,0.002
2,100,95.53129858,0.002
2,100,95.55722673,0.002
2,100,95.58308294,0.002
2,100,95.60886717,0.002
2,100,95.63457937,0.002
2,100,95.66021951,0.002
2,100,95.68578755,0.002
2,100,95.71128344,0.002
2,100,95.73670715,0.002
2,100,95.76205863,0.002
2,100,95.78733785,0.002
2,100,95.81254476,0.002
2,100,95.83767933,0.002
2,100,95.86274152,0.002
2,100,95.88773128,0.002
